nyear1,countyname,SourceType,mun,mfg,mining,power,irrig,livestock
1995,SOMERVELL     ,Groundwater,750,4,310,68,126,77
1995,SOMERVELL     ,Surfacewater,0,0,28,"4,035",357,77
1995,STARR         ,Groundwater,698,0,235,0,473,127
1995,STARR         ,Surfacewater,"7,042",0,744,0,"49,253","1,143"
1995,STEPHENS      ,Groundwater,56,0,75,0,24,90
1995,STEPHENS      ,Surfacewater,"1,417",7,"7,245",0,369,814
1995,STERLING      ,Groundwater,267,0,562,0,642,338
1995,STERLING      ,Surfacewater,0,0,0,0,0,85
1995,STONEWALL     ,Groundwater,260,0,14,0,735,67
1995,STONEWALL     ,Surfacewater,89,0,0,0,31,607
1995,SUTTON        ,Groundwater,"1,286",0,75,0,"1,228",502
1995,SUTTON        ,Surfacewater,0,0,0,0,326,125
1995,SWISHER       ,Groundwater,"1,008",0,6,0,"191,692","5,271"
1995,SWISHER       ,Surfacewater,435,0,0,0,0,"1,318"
1995,TARRANT       ,Groundwater,"13,078",894,0,1,21,403
1995,TARRANT       ,Surfacewater,"222,487","31,924",88,"4,239",119,403
1995,TAYLOR        ,Groundwater,602,17,242,0,415,256
1995,TAYLOR        ,Surfacewater,"21,272","1,164",0,1,97,"2,302"
1995,TERRELL       ,Groundwater,240,0,32,0,494,302
1995,TERRELL       ,Surfacewater,0,0,0,0,0,16
1995,TERRY         ,Groundwater,"1,075",5,276,0,"154,738",78
1995,TERRY         ,Surfacewater,"1,220",0,0,0,0,19
1995,THROCKMORTON  ,Groundwater,11,0,40,0,0,77
1995,THROCKMORTON  ,Surfacewater,277,0,0,0,0,694
1995,TITUS         ,Groundwater,670,120,"1,729",0,0,422
1995,TITUS         ,Surfacewater,"5,147","2,247","1,620","28,319",0,633
1995,TOM GREEN     ,Groundwater,"1,865",124,74,0,"80,527",186
1995,TOM GREEN     ,Surfacewater,"18,109",350,0,989,"44,070","1,670"
1995,TRAVIS        ,Groundwater,"9,502",641,0,0,777,427
1995,TRAVIS        ,Surfacewater,"111,467","12,179","3,312","5,517",383,427
1995,TRINITY       ,Groundwater,751,0,8,0,3,180
1995,TRINITY       ,Surfacewater,"1,006",3,0,0,0,270
1995,TYLER         ,Groundwater,"2,484",66,0,0,0,103
1995,TYLER         ,Surfacewater,0,0,0,0,18,155
1995,UPSHUR        ,Groundwater,"4,078",162,1,0,15,673
1995,UPSHUR        ,Surfacewater,516,0,0,0,5,"1,010"
1995,UPTON         ,Groundwater,855,0,"2,881",0,"19,907",142
1995,UPTON         ,Surfacewater,0,0,0,0,0,36
1995,UVALDE        ,Groundwater,"5,292",336,521,0,"64,179",676
1995,UVALDE        ,Surfacewater,69,0,0,0,648,676
1995,VAL VERDE     ,Groundwater,"5,440",0,98,0,307,452
1995,VAL VERDE     ,Surfacewater,"7,065",0,0,0,"1,310",113
1995,VAN ZANDT     ,Groundwater,"3,503",274,"1,098",0,19,988
1995,VAN ZANDT     ,Surfacewater,"2,020",113,304,0,151,"1,482"
1995,VICTORIA      ,Groundwater,"12,325",554,"3,015","1,965","11,051",692
1995,VICTORIA      ,Surfacewater,0,"18,624",0,41,460,462
1995,WALKER        ,Groundwater,"6,171",214,12,0,11,253
1995,WALKER        ,Surfacewater,"4,009",36,0,0,0,379
1995,WALLER        ,Groundwater,"4,847",45,"1,031",0,"18,736",753
1995,WALLER        ,Surfacewater,21,0,0,0,781,501
1995,WARD          ,Groundwater,"3,828",8,160,"5,216",351,105
1995,WARD          ,Surfacewater,0,0,0,0,"8,478",6
1995,WASHINGTON    ,Groundwater,"1,657",397,109,0,92,149
1995,WASHINGTON    ,Surfacewater,"2,539",161,0,0,0,"1,345"
1995,WEBB          ,Groundwater,"1,109",14,301,0,337,129
1995,WEBB          ,Surfacewater,"34,419",3,151,"1,777","8,081","1,153"
1995,WHARTON       ,Groundwater,"6,155",406,246,0,"175,156",571
1995,WHARTON       ,Surfacewater,0,0,565,0,"156,390",380
1995,WHEELER       ,Groundwater,853,0,113,0,"2,448",222
1995,WHEELER       ,Surfacewater,0,0,0,0,0,"1,994"
1995,WICHITA       ,Groundwater,"1,721",125,15,0,461,78
1995,WICHITA       ,Surfacewater,"21,320","1,770",91,317,"17,526",700
1995,WILBARGER     ,Groundwater,"2,454",634,1,0,"16,807",116
1995,WILBARGER     ,Surfacewater,16,0,29,"6,460",170,"1,043"
1995,WILLACY       ,Groundwater,0,0,6,0,0,11
1995,WILLACY       ,Surfacewater,"7,228",0,0,0,"63,567",99
1995,WILLIAMSON    ,Groundwater,"15,486",528,"1,672",0,0,132
1995,WILLIAMSON    ,Surfacewater,"18,576",742,44,0,0,"1,193"
1995,WILSON        ,Groundwater,"4,057",0,277,0,"9,300",207
1995,WILSON        ,Surfacewater,0,0,0,0,"1,641","1,863"
1995,WINKLER       ,Groundwater,"2,326",1,"1,437",0,0,105
1995,WINKLER       ,Surfacewater,0,0,0,0,0,5
1995,WISE          ,Groundwater,"3,160",15,173,0,175,"1,017"
1995,WISE          ,Surfacewater,"2,077","2,868","13,662",0,232,"1,017"
1995,WOOD          ,Groundwater,"4,053",49,560,0,131,"1,021"
1995,WOOD          ,Surfacewater,781,80,2,0,147,"1,530"
1995,YOAKUM        ,Groundwater,"1,339",0,"6,795",0,"116,316",132
1995,YOAKUM        ,Surfacewater,0,0,0,0,0,33
1995,YOUNG         ,Groundwater,98,0,159,0,0,88
1995,YOUNG         ,Surfacewater,"2,717",35,0,"2,886",0,791
1995,ZAPATA        ,Groundwater,0,0,0,0,0,51
1995,ZAPATA        ,Surfacewater,"2,098",0,27,0,"4,028",462
1995,ZAVALA        ,Groundwater,"2,570",697,114,0,"55,914",92
1995,ZAVALA        ,Surfacewater,0,0,0,0,"18,558",829
1996,ANDERSON      ,Groundwater,"8,138",410,430,0,265,737
1996,ANDERSON      ,Surfacewater,"3,685",11,0,0,217,"1,107"
1996,ANDREWS       ,Groundwater,"3,426",47,"3,312",0,"13,783",336
1996,ANDREWS       ,Surfacewater,0,0,0,0,0,84
1996,ANGELINA      ,Groundwater,"10,329","14,875",22,0,30,183
1996,ANGELINA      ,Surfacewater,0,"12,036",0,0,0,274
1996,ARANSAS       ,Groundwater,316,127,81,0,0,2
1996,ARANSAS       ,Surfacewater,"2,769",156,0,0,0,18
1996,ARCHER        ,Groundwater,117,0,1,0,0,272
1996,ARCHER        ,Surfacewater,"1,562",0,0,0,0,"2,439"
1996,ARMSTRONG     ,Groundwater,470,0,19,0,"9,654",493
1996,ARMSTRONG     ,Surfacewater,0,0,0,0,0,123
1996,ATASCOSA      ,Groundwater,"5,994",0,"1,377","5,848","48,827",183
1996,ATASCOSA      ,Surfacewater,0,0,0,0,0,"1,647"
1996,AUSTIN        ,Groundwater,"3,383",172,58,0,"9,627",192
1996,AUSTIN        ,Surfacewater,0,0,0,0,0,"1,733"
1996,BAILEY        ,Groundwater,"1,236",163,23,0,"250,175","1,978"
1996,BAILEY        ,Surfacewater,0,0,0,0,0,494
1996,BANDERA       ,Groundwater,"1,855",0,23,0,265,235
1996,BANDERA       ,Surfacewater,67,0,0,0,200,59
1996,BASTROP       ,Groundwater,"7,883",81,22,0,443,704
1996,BASTROP       ,Surfacewater,1,0,6,"5,715",295,"1,056"
1996,BAYLOR        ,Groundwater,910,0,39,0,729,56
1996,BAYLOR        ,Surfacewater,0,0,0,0,0,510
1996,BEE           ,Groundwater,"2,367",1,29,0,"2,454",88
1996,BEE           ,Surfacewater,"2,984",0,0,0,0,796
1996,BELL          ,Groundwater,"1,887",32,145,0,612,92
1996,BELL          ,Surfacewater,"37,317","1,050",0,0,"1,243",824
1996,BEXAR         ,Groundwater,"232,729","20,476","6,005",875,"28,094",182
1996,BEXAR         ,Surfacewater,187,151,592,"24,839","13,378","1,640"
1996,BLANCO        ,Groundwater,811,0,6,0,449,382
1996,BLANCO        ,Surfacewater,267,0,0,0,55,95
1996,BORDEN        ,Groundwater,164,0,990,0,"4,306",28
1996,BORDEN        ,Surfacewater,5,1,0,0,760,251
1996,BOSQUE        ,Groundwater,"2,408",640,276,0,0,918
1996,BOSQUE        ,Surfacewater,3,0,0,0,"1,801",918
1996,BOWIE         ,Groundwater,"2,145",16,30,0,45,776
1996,BOWIE         ,Surfacewater,"9,792","1,869",11,0,"4,980","1,165"
1996,BRAZORIA      ,Groundwater,"22,901","2,838",699,0,"7,430","1,102"
1996,BRAZORIA      ,Surfacewater,"8,587","200,008",795,0,"68,855",734
1996,BRAZOS        ,Groundwater,"27,912",264,25,"2,054","11,580",723
1996,BRAZOS        ,Surfacewater,0,0,0,"1,870","2,895","1,085"
1996,BREWSTER      ,Groundwater,"1,668",3,696,0,327,606
1996,BREWSTER      ,Surfacewater,242,0,0,0,0,32
1996,BRISCOE       ,Groundwater,189,0,0,0,"20,934",202
1996,BRISCOE       ,Surfacewater,85,0,0,0,0,50
1996,BROOKS        ,Groundwater,"1,595",0,127,0,465,61
1996,BROOKS        ,Surfacewater,0,0,0,0,0,548
1996,BROWN         ,Groundwater,368,24,153,0,"1,708",206
1996,BROWN         ,Surfacewater,"5,682",477,"2,274",0,"10,377","1,852"
1996,BURLESON      ,Groundwater,"2,276",142,29,0,"8,781",697
1996,BURLESON      ,Surfacewater,0,0,0,0,89,"1,045"
1996,BURNET        ,Groundwater,"1,583",4,330,0,85,326
1996,BURNET        ,Surfacewater,"3,718",538,"1,029",0,128,326
1996,CALDWELL      ,Groundwater,"3,970",12,12,0,227,80
1996,CALDWELL      ,Surfacewater,"1,216",0,0,0,"1,515",721
1996,CALHOUN       ,Groundwater,316,"1,419",15,29,"2,966",191
1996,CALHOUN       ,Surfacewater,"2,349","38,607",0,0,"45,116",127
1996,CALLAHAN      ,Groundwater,803,0,81,0,413,172
1996,CALLAHAN      ,Surfacewater,920,0,0,0,160,"1,551"
1996,CAMERON       ,Groundwater,"2,450",14,8,0,0,91
1996,CAMERON       ,Surfacewater,"48,958",977,0,"1,755","311,381",812
1996,CAMP          ,Groundwater,"1,017",14,24,0,23,393
1996,CAMP          ,Surfacewater,585,19,0,0,9,589
1996,CARSON        ,Groundwater,"1,434",536,"1,703",0,"76,190","1,723"
1996,CARSON        ,Surfacewater,0,0,82,0,0,431
1996,CASS          ,Groundwater,"2,537",0,822,0,11,328
1996,CASS          ,Surfacewater,"1,711","79,123",223,0,2,492
1996,CASTRO        ,Groundwater,"1,775","1,699",0,0,"519,038","7,016"
1996,CASTRO        ,Surfacewater,0,0,0,0,0,"1,754"
1996,CHAMBERS      ,Groundwater,"1,571",6,"8,146",26,0,269
1996,CHAMBERS      ,Surfacewater,"2,165","5,387","11,344",741,"122,752",179
1996,CHEROKEE      ,Groundwater,"5,690",336,81,131,29,988
1996,CHEROKEE      ,Surfacewater,"1,614",197,2,"5,561",73,"1,481"
1996,CHILDRESS     ,Groundwater,159,0,0,0,"4,703",42
1996,CHILDRESS     ,Surfacewater,"1,576",0,20,0,0,378
1996,CLAY          ,Groundwater,488,0,304,0,587,210
1996,CLAY          ,Surfacewater,"1,119",0,6,0,196,"1,893"
1996,COCHRAN       ,Groundwater,845,0,"1,142",0,"165,163",665
1996,COCHRAN       ,Surfacewater,0,0,0,0,0,166
1996,COKE          ,Groundwater,46,0,170,0,532,45
1996,COKE          ,Surfacewater,738,0,134,581,133,409
1996,COLEMAN       ,Groundwater,0,0,1,0,0,178
1996,COLEMAN       ,Surfacewater,"1,912",1,15,0,"1,379","1,599"
1996,COLLIN        ,Groundwater,"2,928",115,0,2,0,87
1996,COLLIN        ,Surfacewater,"81,910","1,197",341,"1,773",93,784
1996,COLLINGSWORTH ,Groundwater,698,0,0,0,"32,380",89
1996,COLLINGSWORTH ,Surfacewater,6,0,0,0,327,797
1996,COLORADO      ,Groundwater,"3,082",176,"2,389",0,"29,776","1,057"
1996,COLORADO      ,Surfacewater,0,0,"28,855",0,"189,057",705
1996,COMAL         ,Groundwater,"5,832","9,593","8,909",0,23,244
1996,COMAL         ,Surfacewater,"8,046","2,371",0,0,12,61
1996,COMANCHE      ,Groundwater,854,1,80,0,"17,575",718
1996,COMANCHE      ,Surfacewater,917,15,0,0,"12,727","2,872"
1996,CONCHO        ,Groundwater,640,0,0,0,"3,757",473
1996,CONCHO        ,Surfacewater,67,0,0,0,999,118
1996,COOKE         ,Groundwater,"5,355",223,52,0,288,"1,059"
1996,COOKE         ,Surfacewater,0,0,237,0,156,"1,059"
1996,CORYELL       ,Groundwater,139,0,100,0,39,883
1996,CORYELL       ,Surfacewater,"11,817",3,0,0,"1,250",883
1996,COTTLE        ,Groundwater,394,0,0,0,"4,525",39
1996,COTTLE        ,Surfacewater,15,0,23,0,46,348
1996,CRANE         ,Groundwater,"1,014",0,"1,153",0,22,128
1996,CRANE         ,Surfacewater,0,0,"1,432",0,0,7
1996,CROCKETT      ,Groundwater,"1,797",0,64,"1,267",374,471
1996,CROCKETT      ,Surfacewater,0,0,334,0,0,117
1996,CROSBY        ,Groundwater,456,3,490,0,"138,358",210
1996,CROSBY        ,Surfacewater,755,0,393,0,0,52
1996,CULBERSON     ,Groundwater,728,0,"2,139",0,"6,196",225
1996,CULBERSON     ,Surfacewater,0,0,0,0,0,12
1996,DALLAM        ,Groundwater,"1,994",0,0,0,"393,795","3,029"
1996,DALLAM        ,Surfacewater,0,0,0,0,0,757
1996,DALLAS        ,Groundwater,"2,521",736,"1,385",0,474,51
1996,DALLAS        ,Surfacewater,"453,918","27,107","1,601","16,325",843,462
1996,DAWSON        ,Groundwater,994,38,781,0,"142,813",134
1996,DAWSON        ,Surfacewater,"1,578",32,0,0,0,34
1996,DEAF SMITH    ,Groundwater,"3,749","1,394",0,0,"282,026","16,951"
1996,DEAF SMITH    ,Surfacewater,0,0,0,0,0,"4,238"
1996,DELTA         ,Groundwater,105,0,0,0,0,34
1996,DELTA         ,Surfacewater,534,0,0,0,4,310
1996,DENTON        ,Groundwater,"10,525",63,49,0,472,935
1996,DENTON        ,Surfacewater,"51,295",900,90,84,0,935
1996,DEWITT        ,Groundwater,"3,474",47,121,0,88,180
1996,DEWITT        ,Surfacewater,67,0,0,0,0,"1,611"
1996,DICKENS       ,Groundwater,168,0,32,0,"8,551",33
1996,DICKENS       ,Surfacewater,502,0,0,0,0,300
1996,DIMMIT        ,Groundwater,"2,815",4,919,0,"5,185",682
1996,DIMMIT        ,Surfacewater,0,0,0,0,"5,761",170
1996,DONLEY        ,Groundwater,94,0,22,0,"9,338",171
1996,DONLEY        ,Surfacewater,515,0,0,0,0,"1,540"
1996,DUVAL         ,Groundwater,"2,089",0,"8,621",0,"6,560",178
1996,DUVAL         ,Surfacewater,0,0,0,0,0,"1,606"
1996,EASTLAND      ,Groundwater,260,1,78,0,"6,487",182
1996,EASTLAND      ,Surfacewater,"2,535",36,3,0,"2,523","1,635"
1996,ECTOR         ,Groundwater,"8,624","1,510","7,326",0,"7,416",236
1996,ECTOR         ,Surfacewater,"16,291",612,7,0,0,12
1996,EDWARDS       ,Groundwater,463,0,6,0,143,341
1996,EDWARDS       ,Surfacewater,0,0,0,0,0,85
1996,EL PASO       ,Groundwater,"89,873","7,961",124,"3,481",0,"1,520"
1996,EL PASO       ,Surfacewater,"43,874","1,850",66,0,"202,685",80
1996,ELLIS         ,Groundwater,"3,647","2,251",90,0,23,188
1996,ELLIS         ,Surfacewater,"10,810","1,219",0,0,207,"1,688"
1996,ERATH         ,Groundwater,"3,912",151,0,0,"12,463","4,865"
1996,ERATH         ,Surfacewater,495,12,0,0,"3,723","4,865"
1996,FALLS         ,Groundwater,629,0,133,0,"3,095",174
1996,FALLS         ,Surfacewater,"1,771",6,0,0,"1,456","1,569"
1996,FANNIN        ,Groundwater,"2,172",294,0,67,"2,458",176
1996,FANNIN        ,Surfacewater,"1,556",35,161,"7,908","1,105","1,583"
1996,FAYETTE       ,Groundwater,"3,507",124,46,0,274,189
1996,FAYETTE       ,Surfacewater,0,0,0,"24,334",334,"1,706"
1996,FISHER        ,Groundwater,139,144,466,0,"2,030",64
1996,FISHER        ,Surfacewater,690,3,4,0,331,578
1996,FLOYD         ,Groundwater,926,53,64,0,"224,791","1,843"
1996,FLOYD         ,Surfacewater,370,0,0,0,0,460
1996,FOARD         ,Groundwater,32,0,0,0,"5,132",29
1996,FOARD         ,Surfacewater,315,0,22,0,0,260
1996,FORT BEND     ,Groundwater,"46,007","4,743",205,"3,953","34,225",484
1996,FORT BEND     ,Surfacewater,"4,328","9,365",0,"27,574","14,384",323
1996,FRANKLIN      ,Groundwater,172,0,"1,354",0,3,567
1996,FRANKLIN      ,Surfacewater,"1,352",0,0,0,41,851
1996,FREESTONE     ,Groundwater,"2,345",0,37,99,17,696
1996,FREESTONE     ,Surfacewater,150,0,170,"16,051",0,"1,043"
1996,FRIO          ,Groundwater,"3,063",0,139,227,"92,487",91
1996,FRIO          ,Surfacewater,0,0,0,0,934,815
1996,GAINES        ,Groundwater,"2,928",412,"7,769",0,"415,206","1,637"
1996,GAINES        ,Surfacewater,0,0,0,0,0,409
1996,GALVESTON     ,Groundwater,"5,086",156,78,0,219,119
1996,GALVESTON     ,Surfacewater,"35,355","50,549",443,"1,287","10,123",79
1996,GARZA         ,Groundwater,140,0,"1,138",0,"10,420",51
1996,GARZA         ,Surfacewater,420,2,0,0,105,458
1996,GILLESPIE     ,Groundwater,"3,520",285,9,0,"2,604",918
1996,GILLESPIE     ,Surfacewater,0,20,0,0,"1,116",918
1996,GLASSCOCK     ,Groundwater,198,0,7,0,"55,187",127
1996,GLASSCOCK     ,Surfacewater,0,0,0,0,0,32
1996,GOLIAD        ,Groundwater,957,0,13,115,53,87
1996,GOLIAD        ,Surfacewater,0,0,0,"10,922",136,776
1996,GONZALES      ,Groundwater,"1,679",875,33,0,372,342
1996,GONZALES      ,Surfacewater,"2,472",216,0,0,"1,007","3,078"
1996,GRAY          ,Groundwater,"2,503","3,872","1,366",0,"17,863",309
1996,GRAY          ,Surfacewater,"2,669",2,0,0,0,"2,785"
1996,GRAYSON       ,Groundwater,"9,067","3,143",815,0,"1,621",187
1996,GRAYSON       ,Surfacewater,"8,903","3,033",243,0,457,"1,683"
1996,GREGG         ,Groundwater,"3,015",321,0,64,25,86
1996,GREGG         ,Surfacewater,"13,481","3,505",129,"1,659",0,129
1996,GRIMES        ,Groundwater,"3,707",361,31,0,261,734
1996,GRIMES        ,Surfacewater,0,0,164,"6,454",153,"1,101"
1996,GUADALUPE     ,Groundwater,"5,671",233,157,0,41,183
1996,GUADALUPE     ,Surfacewater,"6,345","2,662",113,0,332,"1,649"
1996,HALE          ,Groundwater,"4,486","2,172",312,0,"433,633","2,041"
1996,HALE          ,Surfacewater,"2,656",60,0,0,0,510
1996,HALL          ,Groundwater,581,0,22,0,"11,764",35
1996,HALL          ,Surfacewater,179,0,0,0,0,313
1996,HAMILTON      ,Groundwater,623,2,0,0,591,256
1996,HAMILTON      ,Surfacewater,652,1,0,0,694,"2,308"
1996,HANSFORD      ,Groundwater,"1,164",44,982,0,"211,978","2,177"
1996,HANSFORD      ,Surfacewater,0,0,0,0,0,"3,266"
1996,HARDEMAN      ,Groundwater,138,1,0,0,"5,154",192
1996,HARDEMAN      ,Surfacewater,934,346,6,"2,737",0,288
1996,HARDIN        ,Groundwater,"6,025",83,9,0,267,12
1996,HARDIN        ,Surfacewater,0,0,"6,221",0,0,111
1996,HARRIS        ,Groundwater,"328,791","32,649",716,"5,176","15,300",738
1996,HARRIS        ,Surfacewater,"258,375","330,200","1,754","8,047",0,185
1996,HARRISON      ,Groundwater,"2,754",108,207,0,39,71
1996,HARRISON      ,Surfacewater,"5,698","49,584",285,"8,972",67,641
1996,HARTLEY       ,Groundwater,"1,102",0,0,0,"224,642","3,010"
1996,HARTLEY       ,Surfacewater,0,0,0,0,0,"3,010"
1996,HASKELL       ,Groundwater,205,0,101,0,"32,154",167
1996,HASKELL       ,Surfacewater,778,0,0,542,0,667
1996,HAYS          ,Groundwater,"14,014",491,159,0,0,50
1996,HAYS          ,Surfacewater,106,0,0,0,218,453
1996,HEMPHILL      ,Groundwater,655,0,0,0,"1,815",968
1996,HEMPHILL      ,Surfacewater,0,0,0,0,0,"1,452"
1996,HENDERSON     ,Groundwater,"4,284",19,475,0,20,"1,083"
1996,HENDERSON     ,Surfacewater,"5,168",53,165,"2,151",9,721
1996,HIDALGO       ,Groundwater,"7,814",460,843,"1,700","8,137",317
1996,HIDALGO       ,Surfacewater,"69,557","2,521",400,"1,086","419,712",475
1996,HILL          ,Groundwater,"2,604",39,118,0,124,202
1996,HILL          ,Surfacewater,"2,103",187,0,0,441,"1,821"
1996,HOCKLEY       ,Groundwater,"1,862",14,"6,704",0,"168,853",544
1996,HOCKLEY       ,Surfacewater,"1,538",41,0,0,0,136
1996,HOOD          ,Groundwater,"3,556",10,167,51,80,309
1996,HOOD          ,Surfacewater,821,0,0,"7,374","3,900",309
1996,HOPKINS       ,Groundwater,"2,138",0,145,0,0,"2,698"
1996,HOPKINS       ,Surfacewater,"3,902",627,3,0,25,"4,046"
1996,HOUSTON       ,Groundwater,"2,053",8,177,0,170,737
1996,HOUSTON       ,Surfacewater,"1,698",148,0,0,398,"1,105"
1996,HOWARD        ,Groundwater,"1,172",565,212,0,955,195
1996,HOWARD        ,Surfacewater,"5,430","1,103","1,604","1,303",318,49
1996,HUDSPETH      ,Groundwater,408,10,2,0,"130,981",341
1996,HUDSPETH      ,Surfacewater,0,0,0,0,"98,520",18
1996,HUNT          ,Groundwater,"1,740",27,67,0,0,178
1996,HUNT          ,Surfacewater,"8,501",776,0,405,618,"1,601"
1996,HUTCHINSON    ,Groundwater,"4,104","13,472",407,0,"50,023",54
1996,HUTCHINSON    ,Surfacewater,827,899,0,0,0,487
1996,IRION         ,Groundwater,220,0,129,0,"1,036",258
1996,IRION         ,Surfacewater,0,0,0,0,"1,923",64
1996,JACK          ,Groundwater,394,0,63,0,4,185
1996,JACK          ,Surfacewater,656,0,370,0,0,"1,665"
1996,JACKSON       ,Groundwater,"1,778",48,113,0,"78,356",444
1996,JACKSON       ,Surfacewater,0,538,0,0,"7,940",296
1996,JASPER        ,Groundwater,"4,755","44,169",4,0,0,115
1996,JASPER        ,Surfacewater,0,"11,271",0,0,105,174
1996,JEFF DAVIS    ,Groundwater,386,0,0,0,173,376
1996,JEFF DAVIS    ,Surfacewater,38,0,0,0,93,20
1996,JEFFERSON     ,Groundwater,"11,502",573,60,0,0,253
1996,JEFFERSON     ,Surfacewater,"33,196","111,006",583,0,"239,495",168
1996,JIM HOGG      ,Groundwater,896,0,27,0,313,76
1996,JIM HOGG      ,Surfacewater,0,0,0,0,0,685
1996,JIM WELLS     ,Groundwater,"2,775",0,352,0,851,100
1996,JIM WELLS     ,Surfacewater,"4,945",0,0,0,0,898
1996,JOHNSON       ,Groundwater,"7,296",638,324,0,0,"1,397"
1996,JOHNSON       ,Surfacewater,"8,297",293,0,0,0,"1,397"
1996,JONES         ,Groundwater,21,0,290,0,"4,268",176
1996,JONES         ,Surfacewater,"3,605",519,0,"2,635","2,966","1,586"
1996,KARNES        ,Groundwater,"2,579",80,137,0,"1,488",173
1996,KARNES        ,Surfacewater,0,0,0,0,669,"1,562"
1996,KAUFMAN       ,Groundwater,194,0,0,0,3,180
1996,KAUFMAN       ,Surfacewater,"7,913",334,75,0,332,"1,622"
1996,KENDALL       ,Groundwater,"2,444",7,6,0,808,303
1996,KENDALL       ,Surfacewater,795,0,0,0,416,77
1996,KENEDY        ,Groundwater,50,0,1,0,0,71
1996,KENEDY        ,Surfacewater,0,0,0,0,0,641
1996,KENT          ,Groundwater,189,0,687,0,"1,289",47
1996,KENT          ,Surfacewater,7,0,0,0,0,423
1996,KERR          ,Groundwater,"3,897",10,173,0,396,345
1996,KERR          ,Surfacewater,"3,350",13,0,0,970,87
1996,KIMBLE        ,Groundwater,200,3,91,0,296,340
1996,KIMBLE        ,Surfacewater,873,413,0,0,724,85
1996,KING          ,Groundwater,212,0,0,0,20,65
1996,KING          ,Surfacewater,0,0,0,0,0,586
1996,KINNEY        ,Groundwater,"1,171",0,0,0,"8,067",372
1996,KINNEY        ,Surfacewater,0,0,0,0,0,93
1996,KLEBERG       ,Groundwater,"5,178",22,"1,706",0,211,207
1996,KLEBERG       ,Surfacewater,853,3,0,0,238,"1,863"
1996,KNOX          ,Groundwater,199,0,15,0,"28,662",44
1996,KNOX          ,Surfacewater,617,0,11,0,0,398
1996,LA SALLE      ,Groundwater,"1,386",0,0,0,"7,137",57
1996,LA SALLE      ,Surfacewater,0,0,0,0,72,517
1996,LAMAR         ,Groundwater,437,0,0,0,0,197
1996,LAMAR         ,Surfacewater,"6,768","5,179",22,0,"4,700","1,773"
1996,LAMB          ,Groundwater,"3,077",448,125,"13,686","381,379","2,348"
1996,LAMB          ,Surfacewater,0,0,0,0,0,587
1996,LAMPASAS      ,Groundwater,583,0,193,0,29,364
1996,LAMPASAS      ,Surfacewater,"2,152",118,0,0,337,364
1996,LAVACA        ,Groundwater,"3,330",312,72,0,"19,641",180
1996,LAVACA        ,Surfacewater,4,0,0,0,0,"1,622"
1996,LEE           ,Groundwater,"3,291",4,16,0,322,692
1996,LEE           ,Surfacewater,0,0,0,0,189,"1,038"
1996,LEON          ,Groundwater,"1,794",290,"1,005",0,0,"1,061"
1996,LEON          ,Surfacewater,0,0,"1,784",0,0,707
1996,LIBERTY       ,Groundwater,"8,942",267,"8,748",0,"7,255",280
1996,LIBERTY       ,Surfacewater,0,0,0,0,"54,248",187
1996,LIMESTONE     ,Groundwater,"1,977",0,807,994,0,174
1996,LIMESTONE     ,Surfacewater,"1,149",7,0,"16,197",0,"1,561"
1996,LIPSCOMB      ,Groundwater,743,91,6,0,"14,619",172
1996,LIPSCOMB      ,Surfacewater,0,0,0,0,148,"1,547"
1996,LIVE OAK      ,Groundwater,"1,841",753,"4,684",0,486,863
1996,LIVE OAK      ,Surfacewater,480,821,0,0,548,863
1996,LLANO         ,Groundwater,173,2,152,0,"1,182",677
1996,LLANO         ,Surfacewater,"2,679",0,0,"1,976",260,36
1996,LOVING        ,Groundwater,12,0,3,0,0,43
1996,LOVING        ,Surfacewater,0,0,0,0,583,11
1996,LUBBOCK       ,Groundwater,"19,417",888,"1,255",27,"237,682","2,345"
1996,LUBBOCK       ,Surfacewater,"28,468",909,0,"1,144","4,851",586
1996,LYNN          ,Groundwater,527,0,227,0,"53,517",167
1996,LYNN          ,Surfacewater,474,0,0,0,"2,817",42
1996,MADISON       ,Groundwater,"2,270",181,23,0,19,711
1996,MADISON       ,Surfacewater,0,13,0,0,0,"1,066"
1996,MARION        ,Groundwater,776,35,83,1,55,66
1996,MARION        ,Surfacewater,609,0,16,"3,320",43,99
1996,MARTIN        ,Groundwater,334,31,852,0,"12,515",209
1996,MARTIN        ,Surfacewater,378,0,0,0,126,52
1996,MASON         ,Groundwater,951,0,6,0,"10,358",476
1996,MASON         ,Surfacewater,0,0,0,0,0,476
1996,MATAGORDA     ,Groundwater,"5,460","7,534",277,"1,457","21,781","1,048"
1996,MATAGORDA     ,Surfacewater,0,"3,002",0,"38,905","253,533",698
1996,MAVERICK      ,Groundwater,327,0,132,0,"1,197",70
1996,MAVERICK      ,Surfacewater,"6,766",47,8,0,"157,959",631
1996,MCCULLOCH     ,Groundwater,"2,709",831,140,0,"1,500",599
1996,MCCULLOCH     ,Surfacewater,29,0,0,0,63,150
1996,MCLENNAN      ,Groundwater,"12,153",232,0,93,933,210
1996,MCLENNAN      ,Surfacewater,"26,058","2,228","1,735","13,062","1,734","1,893"
1996,MCMULLEN      ,Groundwater,195,0,390,0,0,71
1996,MCMULLEN      ,Surfacewater,0,0,0,0,0,639
1996,MEDINA        ,Groundwater,"6,414",47,118,0,"67,583",193
1996,MEDINA        ,Surfacewater,0,0,0,0,"18,773","1,732"
